latency(lag),total size,packet,time_stamp,err_count,success_count
3874,37610234465,100000004,19370.71,0,99543979
3875,37609928247,100000004,19402.84,0,99543981
3873,37609859569,100000004,19434.96,0,99543958
3873,37610112230,100000004,19467.08,0,99543950
3873,37610514171,100000004,19499.21,0,99543945
3870,37610180496,100000012,19531.33,0,99543983
3872,37610286451,100000004,19563.46,0,99544014
3873,37610165757,100000004,19595.58,0,99543990
3878,37609987781,100000012,19627.70,0,99543982
3873,37609680626,100000004,19659.82,0,99543966
3873,37610579242,100000004,19691.95,0,99543922
3873,37610228869,100000016,19724.07,0,99544008
3873,37610148420,100000004,19756.19,0,99543955
3873,37610391475,100000016,19788.32,0,99544030
3873,37609989602,100000004,19820.44,0,99543963
3872,37609891942,100000004,19852.56,0,99543986
3870,37609755404,100000004,19884.69,0,99543946
3870,37610513235,100000004,19916.81,0,99543936
3870,37610679401,100000004,19948.93,0,99543995
3873,37610173605,100000008,19981.05,0,99543985
3873,37610266936,100000012,20013.18,0,99544002
3873,37609810900,100000004,20045.30,0,99543981
3873,37609844011,100000004,20077.42,0,99543959
3872,37610048711,100000012,20109.55,0,99543954
3873,37610665513,100000004,20141.68,0,99543940
3873,37610144985,100000004,20173.80,0,99543986
3873,37610251805,100000004,20205.92,0,99544008
3874,37610261224,100000004,20238.04,0,99543993
3873,37609946049,100000008,20270.17,0,99543982
3872,37609634497,100000004,20302.29,0,99543966
3873,37610615853,100000004,20334.41,0,99543918
3872,37610216164,100000004,20366.54,0,99543991
3872,37610138708,100000004,20398.66,0,99543959
3871,37610401669,100000004,20430.79,0,99544024
3872,37609992911,100000008,20462.90,0,99543965
3872,37609916682,100000004,20495.03,0,99543977
3873,37609674808,100000004,20527.15,0,99543958
3872,37610515023,100000004,20559.28,0,99543934
3870,37610647155,100000004,20591.40,0,99543992
3872,37610234692,100000008,20623.52,0,99543984
3984,37610376904,100000004,20655.64,0,99543993
3874,37609684581,100000008,20687.77,0,99543975
3875,37609810850,100000012,20719.89,0,99543984
3872,37610104100,100000004,20752.02,0,99543934
3872,37610583621,100000008,20784.14,0,99543950
3874,37610293605,100000004,20816.26,0,99543984
3873,37610125271,100000004,20848.39,0,99544015
3873,37610292894,100000008,20880.51,0,99543991
3873,37609979406,100000008,20912.64,0,99543974
3873,37609682153,100000004,20944.75,0,99543974
3872,37610461001,100000004,20976.88,0,99543921
3873,37610338731,100000004,21009.00,0,99543976
3872,37610177179,100000004,21041.12,0,99543977
3872,37610383070,100000004,21073.25,0,99544024
3873,37609891771,100000012,21105.37,0,99543962
3872,37610033603,100000005,21137.49,0,99543979
3873,37609663036,100000011,21169.62,0,99543965
3872,37610497492,100000008,21201.74,0,99543931
3872,37610649632,100000008,21233.86,0,99544005
3872,37610199894,100000004,21265.99,0,99543980
3873,37610348246,100000012,21298.11,0,99544000
3873,37609758556,100000004,21330.24,0,99543974
3872,37609846930,100000008,21362.36,0,99543981
3871,37609953327,100000004,21394.48,0,99543934
3873,37610676804,100000004,21426.60,0,99543943
3873,37610301420,100000004,21458.72,0,99543985
3873,37610222720,100000004,21490.85,0,99544012
3873,37610219576,100000004,21522.97,0,99543993
3873,37609908358,100000004,21555.09,0,99543954
3872,37609752090,100000004,21587.21,0,99543981
3873,37610437581,100000004,21619.33,0,99543927
3873,37610329618,100000004,21651.46,0,99543969
3873,37610127283,100000004,21683.59,0,99543969
3873,37610358908,100000012,21715.71,0,99544037
3872,37610083204,100000012,21747.83,0,99543973
3872,37609916740,100000008,21779.95,0,99543983
3872,37609700985,100000008,21812.08,0,99543964
3871,37610583519,100000004,21844.20,0,99543927
3874,37610513968,100000004,21876.32,0,99543997
3874,37610135562,100000008,21908.45,0,99543972
3873,37610407188,100000004,21940.57,0,99544003
3873,37609788463,100000004,21972.69,0,99543980
3873,37609788646,100000004,22004.82,0,99543971
3873,37609941040,100000012,22036.94,0,99543947
3873,37610631716,100000004,22069.06,0,99543937
3872,37610326603,100000002,22101.18,0,99543989
3873,37610347257,100000002,22133.31,0,99544006
3872,37610161697,100000004,22165.43,0,99543988
3873,37609945500,100000008,22197.55,0,99543964
3872,37609756935,100000004,22229.68,0,99543977
3872,37610347997,100000004,22261.80,0,99543935
3871,37610459401,100000008,22293.92,0,99543967
3871,37610012310,100000008,22326.04,0,99543969
3875,37610366140,100000008,22358.17,0,99544028
3875,37610161540,100000004,22390.30,0,99543979
3873,37609851374,100000004,22422.42,0,99543977
3873,37609685994,100000004,22454.54,0,99543954
3873,37610603268,100000004,22486.66,0,99543930
3874,37610437907,100000008,22518.78,0,99543999
3872,37610230792,100000008,22550.91,0,99543973
3871,37610332466,100000008,22583.03,0,99544011
3871,37609862651,100000016,22615.15,0,99543986
3872,37609859808,100000004,22647.28,0,99543970
3873,37609836043,100000016,22679.40,0,99543961
3873,37610613633,100000004,22711.53,0,99543929
3873,37610523282,100000008,22743.65,0,99543997
3872,37610248047,100000004,22775.77,0,99544007
3872,37610126408,100000008,22807.89,0,99543987
3872,37610059159,100000008,22840.02,0,99543972
3872,37609747214,100000002,22872.14,0,99543976
3873,37610158111,100000006,22904.27,0,99543936
3870,37610447056,100000020,22936.39,0,99543978
3872,37610088498,100000008,22968.51,0,99543966
3872,37610286117,100000004,23000.63,0,99544022
3870,37610281103,100000008,23032.76,0,99543982
3871,37609931034,100000008,23064.88,0,99543991
3872,37609746962,100000004,23097.00,0,99543952
3872,37610549457,100000004,23129.12,0,99543919
3872,37610316698,100000004,23161.26,0,99544003
3872,37610316334,100000004,23193.37,0,99543967
3872,37610269849,100000008,23225.49,0,99544016
3872,37609832670,100000004,23257.62,0,99543973
3872,37609910808,100000004,23289.75,0,99543968
3873,37609915066,100000004,23321.86,0,99543951
3872,37610416558,100000012,23353.99,0,99543935
3872,37610602353,100000004,23386.11,0,99543995
3873,37610217084,100000004,23418.24,0,99544008
3873,37610131913,100000012,23450.36,0,99543987
3872,37610030715,100000004,23482.48,0,99543969
3873,37609772564,100000016,23514.61,0,99543976
3872,37610148427,100000008,23546.73,0,99543956
3872,37610525378,100000008,23578.85,0,99543959
3872,37610101300,100000008,23610.97,0,99543970
3873,37610268555,100000004,23643.09,0,99544019
3870,37610214173,100000008,23675.22,0,99543986
3871,37609990978,100000004,23707.35,0,99543973
3872,37609703355,100000008,23739.47,0,99543974
3873,37610609988,100000004,23771.59,0,99543919
3873,37610287033,100000008,23803.72,0,99543997
3872,37610287261,100000004,23835.84,0,99543957
3872,37610228659,100000004,23867.96,0,99544026
3871,37609889951,100000008,23900.08,0,99543980
3872,37609898396,100000008,23932.21,0,99543966
3872,37609848538,100000004,23964.33,0,99543949
3872,37610535619,100000008,23996.45,0,99543936
3872,37610578892,100000012,24028.58,0,99544002
3872,37610140121,100000004,24060.71,0,99544007
3873,37610212257,100000008,24092.83,0,99543979
3872,37609972661,100000008,24124.94,0,99543984
3873,37609870453,100000004,24157.07,0,99543955
3873,37610111233,100000004,24189.20,0,99543955
3871,37610504500,100000012,24221.32,0,99543966
3951,37610165325,100000012,24253.44,0,99543973
3897,37610276742,100000004,24285.56,0,99544009
3873,37610264463,100000004,24317.69,0,99543994
3869,37609921370,100000008,24349.81,0,99543981
3870,37609678072,100000004,24381.93,0,99543966
3869,37610573755,100000004,24414.05,0,99543918
3870,37610269811,100000004,24446.18,0,99543993
3870,37610119773,100000004,24478.30,0,99543955
3870,37610415711,100000004,24510.43,0,99544025
3870,37610000531,100000004,24542.55,0,99543962
3870,37609876895,100000004,24574.68,0,99543981
3870,37609747665,100000012,24606.80,0,99543962
3869,37610484847,100000004,24638.92,0,99543932
3870,37610642410,100000004,24671.04,0,99543997
3870,37610229768,100000004,24703.17,0,99543978
3870,37610368948,100000012,24735.29,0,99544000
3870,37609671742,100000004,24767.41,0,99543974
3870,37609831012,100000008,24799.53,0,99543975
3870,37610135914,100000004,24831.66,0,99543937
3869,37610576562,100000004,24863.79,0,99543944
3869,37610242192,100000004,24895.91,0,99543984
3869,37610145765,100000004,24928.03,0,99544015
3871,37610242397,100000008,24960.15,0,99543994
3871,37609991871,100000004,24992.28,0,99543969
3871,37609722940,100000012,25024.41,0,99543980
3872,37610467384,100000004,25056.53,0,99543924
3872,37610354245,100000004,25088.65,0,99543980
3871,37610152259,100000004,25120.77,0,99543972
3871,37610382302,100000004,25152.90,0,99544022
3870,37609924069,100000004,25185.02,0,99543959
3871,37609972079,100000008,25217.14,0,99543978
3872,37609701619,100000004,25249.27,0,99543959
3871,37610505061,100000008,25281.39,0,99543937
3872,37610607920,100000004,25313.51,0,99543995
3871,37610239213,100000004,25345.64,0,99543978
3871,37610358537,100000004,25377.76,0,99543994
3870,37609715094,100000004,25409.89,0,99543972
3869,37609830114,100000004,25442.01,0,99543980
3868,37610013805,100000008,25474.13,0,99543934
3871,37610617077,100000008,25506.25,0,99543952
3871,37610370163,100000004,25538.37,0,99543985
3871,37610127299,100000004,25570.50,0,99544011
3870,37610268136,100000008,25602.62,0,99543994
3871,37609929409,100000004,25634.74,0,99543961
3870,37609716058,100000008,25666.86,0,99543986
3871,37610473960,100000004,25698.99,0,99543922
3871,37610278045,100000004,25731.12,0,99543971
3870,37610174522,100000008,25763.23,0,99543975
3870,37610352641,100000004,25795.36,0,99544034
3870,37610077951,100000008,25827.49,0,99543959
3871,37609889516,100000002,25859.60,0,99543974
3871,37609714218,100000002,25891.72,0,99543958
3871,37610569768,100000004,25923.85,0,99543928
3871,37610534515,100000008,25955.98,0,99544002
3870,37610176682,100000004,25988.10,0,99543971
3871,37610410152,100000004,26020.22,0,99544002
3871,37609738045,100000012,26052.34,0,99543984
3870,37609827802,100000002,26084.47,0,99543976
3871,37609917876,100000002,26116.59,0,99543931
3871,37610633817,100000004,26148.71,0,99543943
3870,37610342731,100000008,26180.84,0,99543988
3870,37610269837,100000004,26212.96,0,99544011
3869,37610273132,100000008,26245.08,0,99543992
3870,37609854008,100000004,26277.20,0,99543957
3869,37609710654,100000004,26309.33,0,99543979
3870,37610455638,100000004,26341.46,0,99543933
3870,37610322291,100000004,26373.58,0,99543964
3871,37610112539,100000012,26405.70,0,99543973
3872,37610385985,100000004,26437.83,0,99544024
3873,37610092015,100000004,26469.95,0,99543979
3872,37609925383,100000020,26502.07,0,99543992
3873,37609679176,100000004,26534.20,0,99543956
3871,37610620089,100000004,26566.31,0,99543934
3871,37610445749,100000004,26598.44,0,99543993
3872,37610191617,100000004,26630.57,0,99543971
3872,37610338202,100000012,26662.69,0,99544011
3871,37609883528,100000004,26694.81,0,99543977
3872,37609822539,100000004,26726.93,0,99543969
3872,37609859778,100000008,26759.06,0,99543949
3871,37610600641,100000004,26791.18,0,99543930
3872,37610455534,100000004,26823.31,0,99543992
3871,37610282697,100000004,26855.43,0,99544013
3871,37610078335,100000008,26887.55,0,99543986
3870,37610038153,100000012,26919.67,0,99543974
3871,37609845394,100000008,26951.79,0,99543981
3871,37610182585,100000004,26983.92,0,99543932
3871,37610478153,100000004,27016.04,0,99543963
3872,37610057042,100000020,27048.17,0,99543980
3871,37610293606,100000008,27080.29,0,99544029
3872,37610235777,100000008,27112.41,0,99543980
3870,37609916508,100000004,27144.53,0,99543985
3870,37609651114,100000004,27176.66,0,99543950
3872,37610679360,100000008,27208.79,0,99543929
3871,37610292567,100000004,27240.91,0,99543999
3872,37610382898,100000004,27273.03,0,99543971
3871,37610192193,100000004,27305.16,0,99544008
3871,37609844734,100000008,27337.28,0,99543975
3871,37609905777,100000004,27369.40,0,99543971
3870,37609889760,100000004,27401.53,0,99543950
3870,37610484086,100000002,27433.65,0,99543925
3878,37610587189,100000022,27465.77,0,99544012
3878,37610240973,100000004,27497.89,0,99544009
3879,37610119391,100000012,27530.01,0,99543989
3880,37610031888,100000004,27562.14,0,99543968
3880,37609788394,100000008,27594.27,0,99543973
3879,37610130198,100000008,27626.39,0,99543948
3880,37610468997,100000004,27658.51,0,99543963
3880,37610120284,100000004,27690.63,0,99543961
3880,37610202429,100000004,27722.76,0,99544022
3880,37610305838,100000012,27754.88,0,99543985
3880,37609997437,100000004,27787.01,0,99543974
3880,37609689815,100000016,27819.12,0,99543980
3942,37610584369,100000004,27851.25,0,99543919
3924,37610310231,100000012,27883.38,0,99544004
3884,37610311277,100000012,27915.50,0,99543969
3882,37610230644,100000006,27947.62,0,99544026
3880,37609902514,100000002,27979.75,0,99543969
3878,37609863955,100000004,28011.87,0,99543965
3878,37609856960,100000008,28043.99,0,99543955
3878,37610570362,100000004,28076.11,0,99543931
3878,37610532749,100000004,28108.24,0,99543992
3878,37610184784,100000004,28140.37,0,99544013
3879,37610138743,100000008,28172.49,0,99543973
3880,37610027282,100000004,28204.61,0,99543978
3880,37609820331,100000004,28236.74,0,99543959
3879,37610061288,100000004,28268.85,0,99543953
3881,37610591651,100000012,28300.98,0,99543967
3880,37610118863,100000004,28333.11,0,99543964
3880,37610331344,100000004,28365.23,0,99544013
3880,37610141018,100000008,28397.35,0,99543993
3879,37609933932,100000004,28429.47,0,99543975
3880,37609713610,100000004,28461.59,0,99543970
3880,37610613954,100000004,28493.71,0,99543913
3881,37610296670,100000004,28525.84,0,99543998
3879,37610248265,100000008,28557.96,0,99543958
3879,37610248783,100000004,28590.08,0,99544026
3879,37609900145,100000008,28622.20,0,99543977
3879,37609861527,100000008,28654.34,0,99543974
3878,37609837401,100000008,28686.45,0,99543946
3877,37610656754,100000004,28718.58,0,99543932
3877,37610515558,100000012,28750.70,0,99544007
3877,37610164439,100000008,28782.83,0,99544008
3877,37610184721,100000008,28814.95,0,99543980
3879,37609962555,100000008,28847.07,0,99543984
3879,37609888470,100000008,28879.19,0,99543962
3879,37610080553,100000004,28911.32,0,99543953
3879,37610529534,100000004,28943.45,0,99543945
3879,37610176359,100000008,28975.56,0,99543977
3879,37610247089,100000004,29007.68,0,99544013
3879,37610152579,100000004,29039.81,0,99543993
3879,37610035266,100000008,29071.93,0,99543981
3879,37609664988,100000004,29104.06,0,99543964
3879,37610611257,100000004,29136.18,0,99543918
3880,37610227549,100000008,29168.30,0,99544000
3879,37610145786,100000008,29200.42,0,99543961
3880,37610380371,100000004,29232.55,0,99544016
3879,37609987888,100000004,29264.67,0,99543965
3879,37609863858,100000004,29296.79,0,99543984
3879,37609780283,100000012,29328.92,0,99543954
3878,37610531289,100000004,29361.04,0,99543936
3879,37610660038,100000028,29393.16,0,99544019
3878,37610181386,100000016,29425.28,0,99543999
3880,37610297730,100000004,29457.41,0,99543990
3879,37609795901,100000008,29489.54,0,99543984
3879,37609846033,100000008,29521.66,0,99543962
3878,37610055515,100000004,29553.78,0,99543946
3878,37610658525,100000004,29585.90,0,99543945
3878,37610116542,100000004,29618.02,0,99543982
3879,37610258274,100000004,29650.15,0,99544007
3879,37610293027,100000004,29682.27,0,99543994
3878,37609941827,100000004,29714.40,0,99543977
3879,37609605607,100000004,29746.52,0,99543966
3877,37610585857,100000004,29778.64,0,99543918
3879,37610246740,100000008,29810.76,0,99543996
3879,37610168548,100000008,29842.89,0,99543962
3879,37610380663,100000004,29875.01,0,99544024
3879,37609990874,100000004,29907.14,0,99543961
3879,37609908875,100000008,29939.26,0,99543984
3878,37609711481,100000016,29971.38,0,99543968
3879,37610512377,100000008,30003.50,0,99543937
3879,37610661932,100000004,30035.62,0,99543994
3879,37610190884,100000012,30067.75,0,99543987
3879,37610399579,100000004,30099.87,0,99543993
3879,37609644752,100000004,30132.00,0,99543971
3878,37609814372,100000004,30164.12,0,99543975
3880,37610151802,100000004,30196.24,0,99543934
3878,37610581044,100000008,30228.36,0,99543950
3880,37610255854,100000004,30260.49,0,99543984
3879,37610130342,100000008,30292.61,0,99544019
3879,37610278704,100000004,30324.74,0,99543989
3879,37609985425,100000008,30356.86,0,99543975
3879,37609682936,100000004,30388.98,0,99543972
3880,37610483733,100000012,30421.10,0,99543929
3879,37610346723,100000008,30453.23,0,99543980
3879,37610159319,100000008,30485.34,0,99543980
3879,37610393081,100000004,30517.48,0,99544024
3879,37609906861,100000004,30549.60,0,99543955
3880,37610005565,100000004,30581.72,0,99543977
3883,37609690361,100000016,30613.84,0,99543971
3880,37610500963,100000008,30645.96,0,99543932
3880,37610623540,100000008,30678.09,0,99544004
3879,37610213383,100000004,30710.21,0,99543980
3879,37610342558,100000008,30742.34,0,99543996
3879,37609759626,100000004,30774.46,0,99543974
3879,37609848357,100000004,30806.58,0,99543978
3879,37609951287,100000004,30838.71,0,99543932
3880,37610670443,100000008,30870.83,0,99543949
3880,37610323932,100000012,30902.96,0,99543992
3880,37610182063,100000004,30935.08,0,99544012
3878,37610241606,100000004,30967.20,0,99543992
3878,37609925070,100000004,30999.32,0,99543956
3878,37609724922,100000004,31031.44,0,99543985
3880,37610437129,100000004,31063.57,0,99543922
3879,37610326065,100000004,31095.69,0,99543970
3879,37610142953,100000004,31127.81,0,99543970
3879,37610370594,100000012,31159.94,0,99544041
3880,37610064035,100000004,31192.06,0,99543958
3879,37609919846,100000004,31224.18,0,99543979
3880,37609688559,100000004,31256.31,0,99543960
3879,37610586437,100000003,31288.44,0,99543927
3879,37610526546,100000005,31320.56,0,99543998
3879,37610159024,100000008,31352.68,0,99543974
3879,37610395602,100000008,31384.80,0,99544007
3879,37609764854,100000004,31416.92,0,99543977
3906,37609806286,100000004,31449.05,0,99543975
3954,37609938266,100000004,31481.17,0,99543936
3884,37610637392,100000008,31513.29,0,99543944
3881,37610331876,100000004,31545.42,0,99543987
3880,37610277527,100000004,31577.55,0,99544009
3880,37610231401,100000004,31609.66,0,99543988
3880,37609920739,100000008,31641.79,0,99543963
3878,37609705612,100000004,31673.91,0,99543979
3880,37610419048,100000004,31706.04,0,99543933
3879,37610390736,100000004,31738.16,0,99543963
3881,37610072384,100000004,31770.28,0,99543966
3879,37610366542,100000004,31802.41,0,99544023
3879,37610138235,100000004,31834.53,0,99543980
3879,37609862160,100000004,31866.65,0,99543976
3877,37609695941,100000004,31898.77,0,99543955
3880,37610620887,100000001,31930.90,0,99543932
3879,37610424468,100000003,31963.02,0,99543988
3879,37610215439,100000004,31995.14,0,99543971
3880,37610343146,100000008,32027.26,0,99544010
3880,37609871988,100000004,32059.39,0,99543976
3879,37609828154,100000008,32091.52,0,99543974
3880,37609855486,100000004,32123.63,0,99543946
3879,37610614847,100000008,32155.76,0,99543933
3879,37610480890,100000004,32187.89,0,99543993
3880,37610260262,100000008,32220.01,0,99544011
3879,37610131045,100000004,32252.13,0,99543983
3880,37610036010,100000004,32284.26,0,99543970
3879,37609752044,100000008,32316.37,0,99543980
3880,37610172879,100000008,32348.50,0,99543938
3880,37610489880,100000004,32380.63,0,99543962
3879,37610065630,100000004,32412.75,0,99543963
3879,37610282971,100000004,32444.87,0,99544025
3878,37610265275,100000004,32476.99,0,99543976
3877,37609921458,100000004,32509.11,0,99543987
3878,37609747268,100000004,32541.24,0,99543950
3879,37610567643,100000004,32573.36,0,99543919
3879,37610294900,100000008,32605.49,0,99544009
3880,37610350125,100000008,32637.61,0,99543971
3880,37610243813,100000008,32669.74,0,99544014
3880,37609845987,100000004,32701.86,0,99543973
3880,37609886634,100000012,32733.99,0,99543979
3880,37609920066,100000004,32766.11,0,99543949
3879,37610446103,100000008,32798.23,0,99543932
3880,37610590070,100000008,32830.36,0,99543997
3880,37610241823,100000008,32862.48,0,99544012
3879,37610144051,100000008,32894.60,0,99543987
3879,37609981713,100000004,32926.72,0,99543966
3879,37609802887,100000004,32958.85,0,99543969
3879,37610127874,100000016,32990.97,0,99543958
3879,37610509882,100000004,33023.09,0,99543958
3879,37610111035,100000004,33055.22,0,99543963
3879,37610277930,100000004,33087.34,0,99544022
3880,37610191420,100000004,33119.47,0,99543980
3879,37610014000,100000004,33151.59,0,99543972
3880,37609690773,100000004,33183.71,0,99543970
3878,37610600423,100000002,33215.83,0,99543917
3879,37610292903,100000002,33247.96,0,99543992
3880,37610288400,100000004,33280.08,0,99543960
3879,37610244866,100000004,33312.20,0,99544026
3880,37609896144,100000004,33344.32,0,99543972
3879,37609879677,100000008,33376.45,0,99543966
3880,37609832950,100000004,33408.57,0,99543951
3879,37610577123,100000004,33440.69,0,99543934
3879,37610539485,100000004,33472.82,0,99543991
3879,37610153290,100000012,33504.94,0,99544019
3879,37610211202,100000004,33537.06,0,99543970
3878,37609965437,100000004,33569.19,0,99543980
3878,37609842673,100000004,33601.31,0,99543956
3879,37610060852,100000004,33633.44,0,99543956
3879,37610602227,100000004,33665.56,0,99543958
3880,37610097390,100000008,33697.68,0,99543967
3879,37610357539,100000006,33729.81,0,99544011
3879,37610115279,100000010,33761.93,0,99544001
3880,37609968644,100000008,33794.05,0,99543978
3879,37609683704,100000004,33826.17,0,99543969
3881,37610668850,100000004,33858.30,0,99543915
3879,37610245222,100000004,33890.42,0,99543997
3879,37610204638,100000012,33922.55,0,99543963
3879,37610285601,100000004,33954.67,0,99544023
3879,37609907131,100000008,33986.79,0,99543971
3879,37609863647,100000004,34018.91,0,99543974
3879,37609826016,100000004,34051.03,0,99543947
3879,37610663342,100000020,34083.16,0,99543948
3879,37610508782,100000004,34115.29,0,99543997
3880,37610172019,100000004,34147.41,0,99544001
3879,37610241370,100000004,34179.54,0,99543980
3879,37609912829,100000004,34211.65,0,99543981
3880,37609861525,100000008,34243.78,0,99543962
3879,37610117545,100000004,34275.90,0,99543949
3879,37610502902,100000008,34308.03,0,99543950
3879,37610181762,100000004,34340.15,0,99543975
3879,37610287559,100000008,34372.27,0,99544018
3878,37610167017,100000004,34404.40,0,99543990
3879,37609985693,100000004,34436.52,0,99543972
3880,37609687353,100000004,34468.64,0,99543968
3880,37610580773,100000012,34500.76,0,99543930
3879,37610220329,100000012,34532.89,0,99544004
3879,37610151773,100000004,34565.01,0,99543955
3878,37610387041,100000004,34597.13,0,99544018
3877,37609982206,100000004,34629.26,0,99543963
3877,37609904188,100000028,34661.38,0,99544010
3879,37609770633,100000004,34693.51,0,99543946
3879,37610498409,100000016,34725.63,0,99543948
3878,37610688283,100000004,34757.75,0,99543995
3878,37610181695,100000004,34789.88,0,99543981
3879,37610257495,100000008,34822.00,0,99543998
3879,37609807574,100000004,34854.12,0,99543981
3879,37609849444,100000004,34886.24,0,99543959
3879,37610044204,100000004,34918.36,0,99543946
3879,37610662313,100000004,34950.48,0,99543940
3879,37610162019,100000004,34982.61,0,99543986
3877,37610230476,100000004,35014.73,0,99544008
3877,37610263911,100000004,35046.86,0,99543993
3989,37609945394,100000008,35078.99,0,99543982
3884,37609639493,100000004,35111.11,0,99543966
3880,37610609954,100000012,35143.23,0,99543926
3880,37610233174,100000004,35175.35,0,99543991
3883,37610156748,100000004,35207.47,0,99543959
3884,37610375689,100000004,35239.60,0,99544024
3884,37609983949,100000008,35271.73,0,99543965
3883,37609920125,100000004,35303.84,0,99543977
3884,37609689147,100000008,35335.97,0,99543961
3882,37610501998,100000004,35368.09,0,99543933
3883,37610651438,100000012,35400.22,0,99544002
3884,37610235383,100000004,35432.34,0,99543979
3883,37610376570,100000012,35464.46,0,99544002
3883,37609701205,100000004,35496.58,0,99543971
3884,37609798977,100000004,35528.71,0,99543976
3883,37610098215,100000004,35560.83,0,99543934
3884,37610575737,100000004,35592.95,0,99543946
3884,37610330577,100000004,35625.08,0,99543984
3884,37610101251,100000012,35657.20,0,99544023
3883,37610287712,100000004,35689.32,0,99543986
3885,37609980869,100000002,35721.44,0,99543968
3883,37609672280,100000002,35753.57,0,99543973
3884,37610487728,100000004,35785.70,0,99543921
3883,37610320628,100000020,35817.82,0,99543992
3883,37610189445,100000004,35849.94,0,99543977
3884,37610372377,100000008,35882.06,0,99544028
3884,37609898826,100000008,35914.18,0,99543958
3883,37610018933,100000016,35946.30,0,99543990
3884,37609669337,100000004,35978.43,0,99543958
3882,37610515785,100000004,36010.55,0,99543927
3883,37610631374,100000006,36042.68,0,99544003
3884,37610200844,100000002,36074.80,0,99543976
3883,37610344763,100000004,36106.92,0,99543994
3884,37609758645,100000004,36139.04,0,99543974
3883,37609846379,100000024,36171.17,0,99543997
3883,37609971171,100000004,36203.30,0,99543934
3883,37610661217,100000004,36235.41,0,99543943
3885,37610317124,100000004,36267.54,0,99543984
3882,37610224173,100000016,36299.66,0,99544025
3884,37610216670,100000004,36331.78,0,99543990
3883,37609903065,100000004,36363.91,0,99543957
3884,37609754816,100000004,36396.03,0,99543980
3885,37610419935,100000012,36428.16,0,99543936
3884,37610341603,100000008,36460.28,0,99543972
3883,37610126439,100000012,36492.40,0,99543977
3883,37610369048,100000004,36524.53,0,99544025
3883,37610081834,100000004,36556.65,0,99543970
3884,37609933663,100000004,36588.78,0,99543979
3883,37609677203,100000012,36620.90,0,99543967
3885,37610589773,100000012,36653.02,0,99543936
3884,37610526193,100000008,36685.14,0,99543997
3883,37610111068,100000004,36717.26,0,99543972
3883,37610422940,100000004,36749.39,0,99544003
3884,37609784209,100000004,36781.51,0,99543980
3883,37609785036,100000016,36813.63,0,99543981
3883,37609937048,100000004,36845.76,0,99543941
3884,37610629167,100000012,36877.89,0,99543945
3883,37610343208,100000004,36910.00,0,99543990
3884,37610352167,100000004,36942.13,0,99544009
3883,37610157722,100000012,36974.26,0,99543995
3883,37609951998,100000008,37006.37,0,99543965
3883,37609803577,100000004,37038.50,0,99543977
3883,37610287307,100000004,37070.62,0,99543935
3883,37610482760,100000004,37102.74,0,99543963
3881,37610001242,100000004,37134.87,0,99543961
3882,37610346910,100000008,37167.00,0,99544032
3884,37610185390,100000004,37199.11,0,99543978
3883,37609859557,100000004,37231.24,0,99543978
3883,37609677448,100000004,37263.36,0,99543954
3883,37610598090,100000008,37295.48,0,99543934
3883,37610424397,100000004,37327.61,0,99543995
3883,37610232299,100000004,37359.73,0,99543969
3883,37610325577,100000008,37391.85,0,99544010
3883,37609865689,100000004,37423.98,0,99543975
3884,37609864658,100000004,37456.10,0,99543970
3883,37609827596,100000004,37488.22,0,99543949
3884,37610618405,100000004,37520.35,0,99543928
3884,37610539425,100000004,37552.47,0,99543994
3883,37610243162,100000004,37584.60,0,99544007
3884,37610109523,100000012,37616.72,0,99543991
3883,37610066773,100000008,37648.84,0,99543971
3882,37609755719,100000004,37680.96,0,99543979
3882,37610137473,100000008,37713.09,0,99543938
3882,37610441913,100000012,37745.21,0,99543970
3882,37610102213,100000004,37777.33,0,99543962
3884,37610281823,100000004,37809.46,0,99544022
3884,37610281200,100000004,37841.58,0,99543978
3883,37609927381,100000004,37873.70,0,99543986
3884,37609756905,100000004,37905.82,0,99543953
3883,37610546901,100000008,37937.95,0,99543923
3882,37610321422,100000004,37970.07,0,99544003
3883,37610305950,100000004,38002.20,0,99543965
3883,37610273171,100000004,38034.31,0,99544014
3882,37609856476,100000004,38066.45,0,99543973
3882,37609887650,100000004,38098.57,0,99543968
3884,37609908430,100000008,38130.69,0,99543955
3883,37610420125,100000004,38162.81,0,99543927
3883,37610593338,100000004,38194.94,0,99543995
3883,37610225834,100000004,38227.06,0,99544008
3884,37610115697,100000008,38259.18,0,99543982
3884,37610038969,100000004,38291.30,0,99543970
3883,37609771970,100000012,38323.42,0,99543972
3884,37610149856,100000032,38355.54,0,99543980
3884,37610538095,100000008,38387.67,0,99543959
3884,37610097017,100000008,38419.79,0,99543970
3883,37610319399,100000003,38451.92,0,99544017
3884,37610176577,100000001,38484.04,0,99543980
3884,37609990499,100000004,38516.16,0,99543973
3884,37609687641,100000004,38548.28,0,99543970
3884,37610606383,100000008,38580.41,0,99543923
3883,37610287991,100000004,38612.53,0,99543993
3884,37610291873,100000004,38644.65,0,99543957
3987,37610216446,100000008,38676.78,0,99544030
3883,37609905485,100000004,38708.91,0,99543976
3889,37609891147,100000008,38741.02,0,99543966
3884,37609851475,100000008,38773.15,0,99543953
3882,37610544820,100000008,38805.27,0,99543933
3884,37610572025,100000004,38837.39,0,99543997
