latency(lag),total size,packet,time_stamp,err_rate
5297,37841019616,100000032,34571.67,0
5296,37842289798,100000032,34588.01,0
5296,37845558799,100000032,34604.34,0
5295,37842208558,100000032,34620.68,0
5296,37842322185,100000032,34637.01,0
5296,37843382323,100000032,34653.35,0
5294,37840885944,100000032,34669.68,0
5294,37841003614,100000032,34686.01,0
5295,37844334401,100000032,34702.35,0
5295,37846120016,100000032,34718.69,0
5296,37844836325,100000032,34735.02,0
5296,37844728093,100000032,34751.36,0
5296,37845468771,100000032,34767.70,0
5294,37843017232,100000032,34784.03,0
5294,37839145335,100000032,34800.37,0
5295,37842895555,100000032,34816.70,0
5296,37843243579,100000032,34833.04,0
5295,37841441776,100000032,34849.37,0
5295,37842278697,100000032,34865.71,0
5295,37841794915,100000032,34882.04,0
5296,37842480466,100000032,34898.37,0
5457,38310422214,100000032,34915.45,0
5386,38070285559,100000032,34932.14,0
5303,37849041886,100000032,34948.48,0
5308,37865454853,100000032,34964.85,0
5297,37841941219,100000032,34981.18,0
5297,37840940074,100000032,34997.52,0
5298,37844059985,100000032,35013.85,0
5301,37845618862,100000032,35030.20,0
5302,37848465599,100000032,35046.54,0
5300,37846401010,100000032,35062.88,0
5298,37844895245,100000032,35079.21,0
5296,37840722375,100000032,35095.55,0
5297,37842058435,100000032,35111.88,0
5297,37841955905,100000032,35128.21,0
5298,37843152869,100000032,35144.56,0
5299,37844596581,100000032,35160.89,0
5298,37843825705,100000032,35177.23,0
5299,37846114076,100000032,35193.56,0
5301,37847055455,100000032,35209.91,0
5301,37847441962,100000032,35226.24,0
5301,37847295629,100000032,35242.58,0
5301,37847406128,100000032,35258.93,0
5302,37846337968,100000032,35275.27,0
5300,37845661440,100000032,35291.60,0
5299,37845600533,100000032,35307.95,0
5301,37848953256,100000032,35324.28,0
5300,37848552765,100000032,35340.63,0
5301,37848002561,100000032,35356.97,0
5302,37851236097,100000032,35373.31,0
5300,37848646982,100000032,35389.66,0
5300,37845191653,100000032,35406.00,0
5300,37846200509,100000032,35422.33,0
5301,37848103955,100000032,35438.67,0
5301,37846236772,100000032,35455.01,0
5300,37845770888,100000032,35471.35,0
5300,37846499456,100000032,35487.70,0
5300,37844919878,100000032,35504.03,0
5302,37848638319,100000032,35520.37,0
5302,37847444384,100000032,35536.72,0
5302,37845937633,100000032,35553.05,0
5301,37845173921,100000032,35569.39,0
5300,37840508679,100000032,35585.72,0
5299,37839651393,100000032,35602.05,0
5300,37840772504,100000032,35618.39,0
5301,37843630721,100000032,35634.72,0
5303,37844544680,100000032,35651.07,0
5305,37845982826,100000032,35667.40,0
5303,37846407084,100000032,35683.74,0
5302,37844254822,100000032,35700.09,0
5301,37843348325,100000032,35716.41,0
5300,37842607976,100000032,35732.75,0
5301,37841712356,100000032,35749.08,0
5301,37842980613,100000032,35765.42,0
5302,37845855638,100000032,35781.76,0
5302,37845956488,100000032,35798.09,0
5301,37845512990,100000032,35814.43,0
5300,37844989110,100000032,35830.77,0
5301,37847912598,100000032,35847.12,0
5301,37846154846,100000032,35863.46,0
5301,37849214256,100000032,35879.80,0
5300,37847345083,100000032,35896.13,0
5299,37843411064,100000032,35912.47,0
5299,37845840584,100000032,35928.81,0
5300,37848108314,100000032,35945.15,0
5300,37846388356,100000032,35961.49,0
5301,37846937714,100000032,35977.83,0
5301,37849085715,100000032,35994.18,0
5300,37846836857,100000032,36010.52,0
5300,37844209955,100000032,36026.85,0
5301,37847731809,100000032,36043.19,0
5302,37849701021,100000032,36059.53,0
5302,37846969271,100000032,36075.87,0
5301,37847404844,100000032,36092.22,0
5303,37850887191,100000032,36108.55,0
5301,37844974764,100000032,36124.90,0
5301,37842573284,100000032,36141.23,0
5303,37847053689,100000032,36157.57,0
5303,37844827881,100000032,36173.92,0
5302,37844504532,100000032,36190.25,0
5301,37843654837,100000032,36206.59,0
5301,37846176645,100000032,36222.92,0
5302,37846532185,100000032,36239.26,0
5304,37847721415,100000032,36255.61,0
5305,37848879644,100000032,36271.95,0
5303,37844528777,100000032,36288.29,0
5301,37843427159,100000032,36304.62,0
5300,37841507920,100000032,36320.95,0
5300,37843328465,100000032,36337.29,0
5301,37842700109,100000032,36353.63,0
5302,37845261139,100000032,36369.96,0
5303,37846211454,100000032,36386.30,0
5302,37845645609,100000032,36402.64,0
5300,37845064758,100000032,36418.98,0
5299,37845714858,100000032,36435.31,0
5300,37846370616,100000032,36451.65,0
5300,37844886092,100000032,36467.99,0
5301,37846685735,100000032,36484.34,0
5301,37846131391,100000032,36500.67,0
5300,37844461164,100000032,36517.01,0
5299,37846373995,100000032,36533.35,0
5300,37848142371,100000032,36549.69,0
5300,37848364924,100000032,36566.04,0
5301,37848339435,100000032,36582.37,0
5301,37848720008,100000032,36598.72,0
5300,37847495277,100000032,36615.06,0
5299,37843850355,100000032,36631.39,0
5302,37848455198,100000032,36647.74,0
5300,37845638995,100000032,36664.08,0
5300,37846086831,100000032,36680.42,0
5300,37846770802,100000032,36696.75,0
5301,37848157439,100000032,36713.09,0
5299,37841513927,100000032,36729.43,0
5302,37847631508,100000032,36745.77,0
5303,37847464945,100000032,36762.11,0
5302,37845239557,100000032,36778.45,0
5300,37844819939,100000032,36794.78,0
5300,37843568182,100000032,36811.12,0
5300,37843649304,100000032,36827.45,0
5302,37843979930,100000032,36843.79,0
5306,37847859351,100000032,36860.13,0
5304,37847057342,100000032,36876.48,0
5303,37844487042,100000032,36892.81,0
5301,37845401440,100000032,36909.15,0
5301,37842901627,100000032,36925.49,0
5302,37844876313,100000032,36941.83,0
5302,37845473734,100000032,36958.17,0
5303,37847230020,100000032,36974.50,0
5303,37849176402,100000032,36990.85,0
5301,37846435711,100000032,37007.19,0
5300,37846046399,100000032,37023.53,0
5300,37846002999,100000032,37039.86,0
5300,37845616775,100000032,37056.20,0
5301,37845330295,100000032,37072.54,0
5300,37845644488,100000032,37088.88,0
5300,37844208373,100000032,37105.22,0
5300,37846932636,100000032,37121.56,0
5299,37846686987,100000032,37137.89,0
5301,37848048464,100000032,37154.23,0
5301,37846740507,100000032,37170.57,0
5301,37847984849,100000032,37186.92,0
5300,37848249885,100000032,37203.26,0
5299,37844513047,100000032,37219.59,0
5299,37844329699,100000032,37235.93,0
5301,37846599051,100000032,37252.27,0
5301,37847406957,100000032,37268.60,0
5300,37845714196,100000032,37284.95,0
5299,37844396409,100000032,37301.29,0
5302,37849205561,100000032,37317.63,0
5301,37846117842,100000032,37333.97,0
5302,37845535175,100000032,37350.30,0
5301,37843462858,100000032,37366.64,0
5301,37840140179,100000032,37382.97,0
5300,37843152121,100000032,37399.31,0
5299,37839816805,100000032,37415.64,0
5301,37843409832,100000032,37431.97,0
5303,37845735824,100000032,37448.32,0
5305,37848597254,100000032,37464.66,0
5305,37849440475,100000032,37481.01,0
5303,37845662021,100000032,37497.35,0
5301,37844166321,100000032,37513.68,0
5300,37842249013,100000032,37530.02,0
5301,37842213175,100000032,37546.35,0
5301,37841990886,100000032,37562.68,0
5302,37844909500,100000032,37579.02,0
5302,37846675109,100000032,37595.36,0
5301,37843870740,100000032,37611.69,0
5300,37845402183,100000032,37628.04,0
5300,37847367323,100000032,37644.37,0
5300,37845265834,100000032,37660.71,0
5301,37846903003,100000032,37677.05,0
5301,37846355316,100000032,37693.39,0
5300,37845266031,100000032,37709.73,0
5298,37843114138,100000032,37726.06,0
5299,37845267435,100000032,37742.40,0
5301,37849213615,100000032,37758.74,0
5301,37847683585,100000032,37775.09,0
5301,37848019937,100000032,37791.43,0
5301,37848824009,100000032,37807.78,0
5299,37847126997,100000032,37824.11,0
5299,37843492946,100000032,37840.45,0
5300,37845106831,100000032,37856.78,0
5301,37846605548,100000032,37873.13,0
5301,37845054644,100000032,37889.46,0
5299,37845537246,100000032,37905.80,0
5302,37849790911,100000032,37922.14,0
5300,37845956059,100000032,37938.49,0
5300,37843293401,100000032,37954.82,0
5301,37845529956,100000032,37971.16,0
5303,37844831643,100000032,37987.49,0
5302,37846053332,100000032,38003.83,0
5302,37846908443,100000032,38020.17,0
5300,37841916384,100000032,38036.50,0
5300,37841978103,100000032,38052.84,0
5303,37844733620,100000032,38069.19,0
5306,37850025738,100000032,38085.53,0
5305,37849967334,100000032,38101.87,0
5303,37847191323,100000032,38118.22,0
5301,37843227569,100000032,38134.55,0
5300,37841258317,100000032,38150.88,0
5300,37841980082,100000032,38167.22,0
5302,37845092552,100000032,38183.55,0
5302,37845301225,100000032,38199.89,0
5302,37846761946,100000032,38216.23,0
5300,37844010892,100000032,38232.57,0
5300,37844057636,100000032,38248.90,0
5300,37846802909,100000032,38265.24,0
5300,37845251514,100000032,38281.58,0
5301,37846670883,100000032,38297.92,0
5300,37845655291,100000032,38314.25,0
5299,37843530004,100000032,38330.59,0
5299,37845188490,100000032,38346.93,0
5299,37846824222,100000032,38363.27,0
5300,37847857123,100000032,38379.61,0
5300,37845309555,100000032,38395.95,0
5301,37848897593,100000032,38412.30,0
5299,37847024047,100000032,38428.63,0
5299,37844614322,100000032,38444.97,0
5301,37846402565,100000032,38461.31,0
5301,37846916268,100000032,38477.64,0
5301,37844769201,100000032,38493.99,0
5354,37955513680,100000032,38510.52,0
5472,38379834827,100000032,38527.70,0
5322,37895208768,100000032,38544.09,0
5306,37851905867,100000032,38560.45,0
5314,37871058803,100000032,38576.82,0
5302,37845932289,100000032,38593.16,0
5303,37845969470,100000032,38609.50,0
5301,37845632678,100000032,38625.84,0
5301,37845193822,100000032,38642.18,0
5301,37844082341,100000032,38658.51,0
5302,37847486301,100000032,38674.85,0
5305,37848675688,100000032,38691.20,0
5306,37849418946,100000032,38707.54,0
5304,37846762150,100000032,38723.89,0
5302,37845328577,100000032,38740.22,0
5301,37843722031,100000032,38756.56,0
5301,37842006512,100000032,38772.89,0
5302,37842644408,100000032,38789.23,0
5303,37846309889,100000032,38805.56,0
5302,37847401521,100000032,38821.91,0
5302,37844414039,100000032,38838.25,0
5300,37847125077,100000032,38854.59,0
5301,37846992034,100000032,38870.93,0
5300,37847183268,100000032,38887.27,0
5301,37844658080,100000032,38903.60,0
5302,37848377581,100000032,38919.95,0
5300,37844421968,100000032,38936.29,0
5299,37842388485,100000032,38952.61,0
5299,37845032638,100000032,38968.96,0
5300,37847614856,100000032,38985.30,0
5300,37845833140,100000032,39001.63,0
5300,37845496894,100000032,39017.97,0
5299,37844613546,100000032,39034.32,0
5298,37843716102,100000032,39050.65,0
5299,37843429029,100000032,39066.98,0
